route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
SKA3,2023_2024_945871,2023_2024_945871,,30778/9 SKA3,,,,
SKA3,2023_2024_946056,2023_2024_946056,,30754/5 SKA3,,,,
SKA3,2023_2024_946092,2023_2024_946092,,30710/1 SKA3,,,,
SKA2,2023_2024_943774,2023_2024_943774,,39562 SKA2,,,,
SKA2,2023_2024_1116715,2023_2024_1116715,,33865 SKA2,,,,
SKA3,2023_2024_946386,2023_2024_946386,,33474/5 SKA3,,,,
SKA3,2023_2024_1116433,2023_2024_1116433,,33409 SKA3,,,,
SKA2,2023_2024_1116489,2023_2024_1116489,,39574 SKA2,,,,
SKA3,2023_2024_931244,2023_2024_931244,,33431 SKA3,,,,
SKA2,2023_2024_944540,2023_2024_944540,,39586 SKA2,,,,
SKA2,2023_2024_1116277,2023_2024_1116277,,32566 SKA2,,,,
SKA2,2023_2024_931418,2023_2024_931418,,32828 SKA2,,,,
SKA2,2023_2024_1116712,2023_2024_1116712,,33865 SKA2,,,,
SKA3,2023_2024_944527,2023_2024_944527,,30782/3 SKA3,,,,
SKA3,2023_2024_945640,2023_2024_945640,,30778/9 SKA3,,,,
SKA1,2023_2024_441357,2023_2024_441357,,33216/7 SKA1,,,,
SKA2,2023_2024_1116659,2023_2024_1116659,,32576 SKA2,,,,
SKA2,2023_2024_943183,2023_2024_943183,,39570 SKA2,,,,
SKA2,2023_2024_978232,2023_2024_978232,,32834 SKA2,,,,
SKA1,2023_2024_930107,2023_2024_930107,,33336/7 SKA1,,,,
SKA1,2023_2024_930053,2023_2024_930053,,33320/1 SKA1,,,,
SKA2,2023_2024_459979,2023_2024_459979,,33861 SKA2,,,,
SKA1,2023_2024_930741,2023_2024_930741,,33332/3 SKA1,,,,
SKA1,2023_2024_930080,2023_2024_930080,,33220/1 SKA1,,,,
SKA1,2023_2024_445001,2023_2024_445001,,33330/1 SKA1,,,,
SKA3,2023_2024_931125,2023_2024_931125,,33431 SKA3,,,,
SKA3,2023_2024_945667,2023_2024_945667,,30738/9 SKA3,,,,
KML,2023_2024_991005,2023_2024_991005,,33580/1 KML,,,,
SKA2,2023_2024_1116802,2023_2024_1116802,,33806 SKA2,,,,
SKA1,2023_2024_444902,2023_2024_444902,,33210/1 SKA1,,,,
SKA3,2023_2024_943430,2023_2024_943430,,33464 SKA3,,,,
SKA1,2023_2024_931152,2023_2024_931152,,33218/9 SKA1,,,,
SKA2,2023_2024_444597,2023_2024_444597,,32556 SKA2,,,,
SKA2,2023_2024_441829,2023_2024_441829,,39552 SKA2,,,,
SKA3,2023_2024_445153,2023_2024_445153,,30738/9 SKA3,,,,
SKA2,2023_2024_944023,2023_2024_944023,,39523 SKA2,,,,
SKA3,2023_2024_946124,2023_2024_946124,,30768/9 SKA3,,,,
SKA2,2023_2024_448134,2023_2024_448134,,33865 SKA2,,,,
SKA1,2023_2024_930044,2023_2024_930044,,33304/5 SKA1,,,,
SKA2,2023_2024_931138,2023_2024_931138,,23843 SKA2,,,,
SKA3,2023_2024_944671,2023_2024_944671,,30716/7 SKA3,,,,
SKA3,2023_2024_945555,2023_2024_945555,,30708/9 SKA3,,,,
SKA3,2023_2024_945656,2023_2024_945656,,30738/9 SKA3,,,,
SKA1,2023_2024_930032,2023_2024_930032,,33301 SKA1,,,,
SKA1,2023_2024_930273,2023_2024_930273,,33320/1 SKA1,,,,
SKA3,2023_2024_944840,2023_2024_944840,,30776/7 SKA3,,,,
SKA3,2023_2024_945001,2023_2024_945001,,33404/5 SKA3,,,,
BELIANSKY EXPRESS,2023_2024_609150,2023_2024_609150,,8363 BELIANSKY EXPRESS,,,,
SKA3,2023_2024_945574,2023_2024_945574,,30766/7 SKA3,,,,
SKA3,2023_2024_943919,2023_2024_943919,,33468 SKA3,,,,
SKA3,2023_2024_444527,2023_2024_444527,,33456 SKA3,,,,
SKA1,2023_2024_930631,2023_2024_930631,,33216/7 SKA1,,,,
SKA2,2023_2024_931136,2023_2024_931136,,23843 SKA2,,,,
SKA2,2023_2024_943721,2023_2024_943721,,33861 SKA2,,,,
SKA2,2023_2024_1114920,2023_2024_1114920,,23841 SKA2,,,,
SKA2,2023_2024_1116230,2023_2024_1116230,,39511 SKA2,,,,
SKA3,2023_2024_448373,2023_2024_448373,,33419 SKA3,,,,
SKA3,2023_2024_445280,2023_2024_445280,,33407 SKA3,,,,
SKA3,2023_2024_946389,2023_2024_946389,,33474/5 SKA3,,,,
SKA1,2023_2024_444905,2023_2024_444905,,33218/9 SKA1,,,,
SKA2,2023_2024_931132,2023_2024_931132,,23843 SKA2,,,,
SKA3,2023_2024_946009,2023_2024_946009,,30754/5 SKA3,,,,
SKA2,2023_2024_945257,2023_2024_945257,,23855 SKA2,,,,
SKA2,2023_2024_944496,2023_2024_944496,,39586 SKA2,,,,
SKA2,2023_2024_444599,2023_2024_444599,,32556 SKA2,,,,
SKA3,2023_2024_943473,2023_2024_943473,,33482/3 SKA3,,,,
SKA1,2023_2024_441600,2023_2024_441600,,33206/7 SKA1,,,,
SKA2,2023_2024_1116697,2023_2024_1116697,,39570 SKA2,,,,
SKA2,2023_2024_943207,2023_2024_943207,,39584 SKA2,,,,
SKA1,2023_2024_931362,2023_2024_931362,,33322/3 SKA1,,,,
SKA2,2023_2024_1116827,2023_2024_1116827,,33857 SKA2,,,,
SKA3,2023_2024_945930,2023_2024_945930,,30754/5 SKA3,,,,
SKA1,2023_2024_930308,2023_2024_930308,,33228/9 SKA1,,,,
SKA1,2023_2024_441325,2023_2024_441325,,33364/5 SKA1,,,,
SKA3,2023_2024_944901,2023_2024_944901,,33427 SKA3,,,,
SKA1,2023_2024_445002,2023_2024_445002,,33230/1 SKA1,,,,
SKA1,2023_2024_930139,2023_2024_930139,,33252/3 SKA1,,,,
SKA2,2023_2024_943722,2023_2024_943722,,39529 SKA2,,,,
SKA2,2023_2024_945211,2023_2024_945211,,23855 SKA2,,,,
SKA3,2023_2024_943302,2023_2024_943302,,33418/9 SKA3,,,,
SKA1,2023_2024_930956,2023_2024_930956,,33318/9 SKA1,,,,
SKA1,2023_2024_930285,2023_2024_930285,,33220/1 SKA1,,,,
SKA1,2023_2024_444832,2023_2024_444832,,33236/7 SKA1,,,,
SKA3,2023_2024_945548,2023_2024_945548,,30758/9 SKA3,,,,
SKA2,2023_2024_945186,2023_2024_945186,,32556 SKA2,,,,
SKA2,2023_2024_1116474,2023_2024_1116474,,39574 SKA2,,,,
KML,2023_2024_946152,2023_2024_946152,,33580/1 KML,,,,
SKA1,2023_2024_441369,2023_2024_441369,,33240/1 SKA1,,,,
SKA2,2023_2024_1116684,2023_2024_1116684,,39515 SKA2,,,,
SKA1,2023_2024_930680,2023_2024_930680,,33254/5 SKA1,,,,
SKA2,2023_2024_944534,2023_2024_944534,,39531 SKA2,,,,
SKA1,2023_2024_444826,2023_2024_444826,,33320/1 SKA1,,,,
SKA3,2023_2024_946085,2023_2024_946085,,30704/5 SKA3,,,,
SKA3,2023_2024_445283,2023_2024_445283,,30716/7 SKA3,,,,
SKA3,2023_2024_931242,2023_2024_931242,,33431 SKA3,,,,
SKA2,2023_2024_943740,2023_2024_943740,,32800 SKA2,,,,
SKA1,2023_2024_930287,2023_2024_930287,,33220/1 SKA1,,,,
SKA2,2023_2024_441455,2023_2024_441455,,39588 SKA2,,,,
SKA1,2023_2024_930764,2023_2024_930764,,33262 SKA1,,,,
SKA1,2023_2024_444855,2023_2024_444855,,33202/3 SKA1,,,,
SKA2,2023_2024_931133,2023_2024_931133,,23843 SKA2,,,,
SKA3,2023_2024_946213,2023_2024_946213,,30754/5 SKA3,,,,
SKA3,2023_2024_945732,2023_2024_945732,,30758/9 SKA3,,,,
SKA3,2023_2024_945715,2023_2024_945715,,30702/3 SKA3,,,,
SKA3,2023_2024_944646,2023_2024_944646,,33407 SKA3,,,,
SKA3,2023_2024_943443,2023_2024_943443,,30714/5 SKA3,,,,
DUNAJEC,2023_2024_943909,2023_2024_943909,,33136 DUNAJEC,,,,
SKA3,2023_2024_1116721,2023_2024_1116721,,30732/3 SKA3,,,,
SKA1,2023_2024_931407,2023_2024_931407,,33354 SKA1,,,,
SKA1,2023_2024_930314,2023_2024_930314,,33244/5 SKA1,,,,
SKA3,2023_2024_1118538,2023_2024_1118538,,33456 SKA3,,,,
SKA1,2023_2024_444916,2023_2024_444916,,33350/1 SKA1,,,,
SKA3,2023_2024_946204,2023_2024_946204,,30754/5 SKA3,,,,
SKA3,2023_2024_944950,2023_2024_944950,,33466 SKA3,,,,
SKA2,2023_2024_460100,2023_2024_460100,,32834 SKA2,,,,
SKA3,2023_2024_943424,2023_2024_943424,,33403 SKA3,,,,
SKA3,2023_2024_946755,2023_2024_946755,,33462 SKA3,,,,
SKA2,2023_2024_1116662,2023_2024_1116662,,32576 SKA2,,,,
SKA3,2023_2024_946308,2023_2024_946308,,30768/9 SKA3,,,,
SKA2,2023_2024_1116842,2023_2024_1116842,,39517 SKA2,,,,
SKA1,2023_2024_441611,2023_2024_441611,,33330/1 SKA1,,,,
SKA2,2023_2024_945654,2023_2024_945654,,39580 SKA2,,,,
SKA3,2023_2024_946273,2023_2024_946273,,30762/3 SKA3,,,,
SKA2,2023_2024_441821,2023_2024_441821,,39552 SKA2,,,,
SKA3,2023_2024_445074,2023_2024_445074,,30768/9 SKA3,,,,
SKA2,2023_2024_1116118,2023_2024_1116118,,33802 SKA2,,,,
SKA2,2023_2024_944001,2023_2024_944001,,39523 SKA2,,,,
SKA3,2023_2024_945749,2023_2024_945749,,30708/9 SKA3,,,,
SKA2,2023_2024_943727,2023_2024_943727,,39584 SKA2,,,,
SKA2,2023_2024_1116538,2023_2024_1116538,,39537 SKA2,,,,
SKA1,2023_2024_930323,2023_2024_930323,,33256/7 SKA1,,,,
SKA1,2023_2024_931164,2023_2024_931164,,33226/7 SKA1,,,,
SKA2,2023_2024_1116282,2023_2024_1116282,,32566 SKA2,,,,
SKA2,2023_2024_988511,2023_2024_988511,,32834 SKA2,,,,
SKA3,2023_2024_946077,2023_2024_946077,,30754/5 SKA3,,,,
SKA2,2023_2024_448155,2023_2024_448155,,39535 SKA2,,,,
SKA3,2023_2024_946250,2023_2024_946250,,30754/5 SKA3,,,,
SKA1,2023_2024_931342,2023_2024_931342,,33306/7 SKA1,,,,
SKA1,2023_2024_444918,2023_2024_444918,,33358 SKA1,,,,
SKA3,2023_2024_946271,2023_2024_946271,,30704/5 SKA3,,,,
SKA1,2023_2024_930654,2023_2024_930654,,33224/5 SKA1,,,,
SKA3,2023_2024_946401,2023_2024_946401,,33474/5 SKA3,,,,
SKA2,2023_2024_943146,2023_2024_943146,,23847 SKA2,,,,
SKA2,2023_2024_1116599,2023_2024_1116599,,23859 SKA2,,,,
SKA2,2023_2024_946870,2023_2024_946870,,33816 SKA2,,,,
SKA1,2023_2024_930122,2023_2024_930122,,33336/7 SKA1,,,,
SKA2,2023_2024_943205,2023_2024_943205,,39529 SKA2,,,,
SKA3,2023_2024_931245,2023_2024_931245,,33431 SKA3,,,,
SKA3,2023_2024_944832,2023_2024_944832,,30718/9 SKA3,,,,
SKA3,2023_2024_943803,2023_2024_943803,,33417 SKA3,,,,
SKA3,2023_2024_456362,2023_2024_456362,,33480/1 SKA3,,,,
SKA3,2023_2024_946126,2023_2024_946126,,30768/9 SKA3,,,,
SKA1,2023_2024_931379,2023_2024_931379,,33330/1 SKA1,,,,
SKA3,2023_2024_941446,2023_2024_941446,,33450 SKA3,,,,
SKA3,2023_2024_943686,2023_2024_943686,,33462 SKA3,,,,
SKA2,2023_2024_990754,2023_2024_990754,,32834 SKA2,,,,
SKA3,2023_2024_444102,2023_2024_444102,,30716/7 SKA3,,,,
SKA3,2023_2024_444678,2023_2024_444678,,30766/7 SKA3,,,,
SKA2,2023_2024_1116204,2023_2024_1116204,,39558 SKA2,,,,
SKA1,2023_2024_930143,2023_2024_930143,,33364/5 SKA1,,,,
SKA3,2023_2024_945955,2023_2024_945955,,30754/5 SKA3,,,,
SKA3,2023_2024_445255,2023_2024_445255,,30718/9 SKA3,,,,
SKA3,2023_2024_943437,2023_2024_943437,,30714/5 SKA3,,,,
SKA1,2023_2024_930194,2023_2024_930194,,33266 SKA1,,,,
SKA2,2023_2024_943730,2023_2024_943730,,39584 SKA2,,,,
SKA3,2023_2024_944949,2023_2024_944949,,33466 SKA3,,,,
SKA1,2023_2024_930146,2023_2024_930146,,33260/1 SKA1,,,,
SKA2,2023_2024_931409,2023_2024_931409,,32828 SKA2,,,,
SKA3,2023_2024_443817,2023_2024_443817,,33462 SKA3,,,,
SKA3,2023_2024_946299,2023_2024_946299,,30710/1 SKA3,,,,
SKA2,2023_2024_1116471,2023_2024_1116471,,39574 SKA2,,,,
SKA2,2023_2024_943667,2023_2024_943667,,23847 SKA2,,,,
SKA2,2023_2024_1114919,2023_2024_1114919,,23841 SKA2,,,,
SKA1,2023_2024_930318,2023_2024_930318,,33352/3 SKA1,,,,
SKA3,2023_2024_946332,2023_2024_946332,,30768/9 SKA3,,,,
SKA1,2023_2024_930996,2023_2024_930996,,33334/5 SKA1,,,,
SKA1,2023_2024_930736,2023_2024_930736,,33332/3 SKA1,,,,
SKA3,2023_2024_945339,2023_2024_945339,,30736/7 SKA3,,,,
SKA1,2023_2024_444903,2023_2024_444903,,33318/9 SKA1,,,,
SKA3,2023_2024_943461,2023_2024_943461,,30772/3 SKA3,,,,
SKA3,2023_2024_944665,2023_2024_944665,,30716/7 SKA3,,,,
SKA2,2023_2024_931017,2023_2024_931017,,39533 SKA2,,,,
SKA3,2023_2024_944529,2023_2024_944529,,30782/3 SKA3,,,,
SKA2,2023_2024_1116227,2023_2024_1116227,,39511 SKA2,,,,
SKA3,2023_2024_945868,2023_2024_945868,,30778/9 SKA3,,,,
SKA1,2023_2024_931356,2023_2024_931356,,33214/5 SKA1,,,,
SKA2,2023_2024_441681,2023_2024_441681,,39558 SKA2,,,,
SKA1,2023_2024_444884,2023_2024_444884,,33366/7 SKA1,,,,
SKA2,2023_2024_943144,2023_2024_943144,,23847 SKA2,,,,
SKA2,2023_2024_442119,2023_2024_442119,,39519 SKA2,,,,
SKA2,2023_2024_945388,2023_2024_945388,,23855 SKA2,,,,
SKA2,2023_2024_945239,2023_2024_945239,,23855 SKA2,,,,
SKA3,2023_2024_946265,2023_2024_946265,,30704/5 SKA3,,,,
SKA3,2023_2024_946743,2023_2024_946743,,33462 SKA3,,,,
SKA1,2023_2024_930678,2023_2024_930678,,33356/7 SKA1,,,,
SKA3,2023_2024_456372,2023_2024_456372,,30710/1 SKA3,,,,
SKA2,2023_2024_946819,2023_2024_946819,,33810 SKA2,,,,
SKA3,2023_2024_944777,2023_2024_944777,,33403 SKA3,,,,
SKA3,2023_2024_945566,2023_2024_945566,,30766/7 SKA3,,,,
SKA2,2023_2024_1116830,2023_2024_1116830,,33857 SKA2,,,,
SKA3,2023_2024_945941,2023_2024_945941,,30754/5 SKA3,,,,
SKA2,2023_2024_1116806,2023_2024_1116806,,33806 SKA2,,,,
SKA2,2023_2024_931214,2023_2024_931214,,39588 SKA2,,,,
SKA2,2023_2024_1114928,2023_2024_1114928,,23841 SKA2,,,,
SKA1,2023_2024_930748,2023_2024_930748,,33340/1 SKA1,,,,
SKA3,2023_2024_943434,2023_2024_943434,,30714/5 SKA3,,,,
SKA2,2023_2024_444133,2023_2024_444133,,39586 SKA2,,,,
DUNAJEC,2023_2024_944850,2023_2024_944850,,33127 DUNAJEC,,,,
SKA3,2023_2024_448328,2023_2024_448328,,33462 SKA3,,,,
SKA1,2023_2024_931146,2023_2024_931146,,33210/1 SKA1,,,,
SKA2,2023_2024_444936,2023_2024_444936,,39588 SKA2,,,,
SKA2,2023_2024_1116713,2023_2024_1116713,,33865 SKA2,,,,
SKA2,2023_2024_1116810,2023_2024_1116810,,33806 SKA2,,,,
HUBAL,2023_2024_946165,2023_2024_946165,,33133 HUBAL,,,,
SKA1,2023_2024_946974,2023_2024_946974,,33371 SKA1,,,,
SKA3,2023_2024_945087,2023_2024_945087,,33476 SKA3,,,,
SKA3,2023_2024_943298,2023_2024_943298,,33418/9 SKA3,,,,
SKA1,2023_2024_441303,2023_2024_441303,,33204/5 SKA1,,,,
SKA3,2023_2024_443924,2023_2024_443924,,33458 SKA3,,,,
SKA3,2023_2024_945892,2023_2024_945892,,30738/9 SKA3,,,,
SKA3,2023_2024_944845,2023_2024_944845,,30776/7 SKA3,,,,
SKA2,2023_2024_443648,2023_2024_443648,,33806 SKA2,,,,
SKA1,2023_2024_930672,2023_2024_930672,,33240/1 SKA1,,,,
SKA2,2023_2024_441730,2023_2024_441730,,39527 SKA2,,,,
SKA2,2023_2024_945245,2023_2024_945245,,23855 SKA2,,,,
SKA1,2023_2024_444912,2023_2024_444912,,33334/5 SKA1,,,,
SKA1,2023_2024_930344,2023_2024_930344,,33264 SKA1,,,,
SKA3,2023_2024_946072,2023_2024_946072,,30754/5 SKA3,,,,
SKA2,2023_2024_946807,2023_2024_946807,,33810 SKA2,,,,
SKA2,2023_2024_945226,2023_2024_945226,,23855 SKA2,,,,
SKA3,2023_2024_945632,2023_2024_945632,,33472/3 SKA3,,,,
SKA3,2023_2024_944996,2023_2024_944996,,33404/5 SKA3,,,,
SKA2,2023_2024_1116539,2023_2024_1116539,,39537 SKA2,,,,
SKA2,2023_2024_1116380,2023_2024_1116380,,23863 SKA2,,,,
SKA3,2023_2024_444564,2023_2024_444564,,30772/3 SKA3,,,,
SKA3,2023_2024_945057,2023_2024_945057,,30772/3 SKA3,,,,
SKA3,2023_2024_946197,2023_2024_946197,,30754/5 SKA3,,,,
SKA2,2023_2024_1116534,2023_2024_1116534,,39537 SKA2,,,,
SKA3,2023_2024_445127,2023_2024_445127,,33472/3 SKA3,,,,
SKA1,2023_2024_444992,2023_2024_444992,,33306/7 SKA1,,,,
SKA2,2023_2024_443850,2023_2024_443850,,33865 SKA2,,,,
SKA2,2023_2024_943190,2023_2024_943190,,39570 SKA2,,,,
SKA2,2023_2024_931030,2023_2024_931030,,39588 SKA2,,,,
SKA1,2023_2024_930758,2023_2024_930758,,33254/5 SKA1,,,,
SKA3,2023_2024_944823,2023_2024_944823,,30718/9 SKA3,,,,
SKA3,2023_2024_945693,2023_2024_945693,,30750/1 SKA3,,,,
SKA1,2023_2024_931384,2023_2024_931384,,33330/1 SKA1,,,,
SKA3,2023_2024_943956,2023_2024_943956,,30716/7 SKA3,,,,
SKA3,2023_2024_445248,2023_2024_445248,,33403 SKA3,,,,
BELIANSKY EXPRESS,2023_2024_98307,2023_2024_98307,,8360 BELIANSKY EXPRESS,,,,
SKA3,2023_2024_944687,2023_2024_944687,,30774/5 SKA3,,,,
SKA2,2023_2024_1116505,2023_2024_1116505,,33869 SKA2,,,,
SKA1,2023_2024_946964,2023_2024_946964,,33264 SKA1,,,,
SKA3,2023_2024_1116732,2023_2024_1116732,,30788/9 SKA3,,,,
SKA1,2023_2024_930712,2023_2024_930712,,33324/5 SKA1,,,,
SKA2,2023_2024_946866,2023_2024_946866,,33816 SKA2,,,,
SKA3,2023_2024_945090,2023_2024_945090,,33476 SKA3,,,,
SKA2,2023_2024_1116475,2023_2024_1116475,,39574 SKA2,,,,
SKA3,2023_2024_931312,2023_2024_931312,,33450 SKA3,,,,
SKA2,2023_2024_1116115,2023_2024_1116115,,33802 SKA2,,,,
SKA2,2023_2024_1116138,2023_2024_1116138,,33802 SKA2,,,,
SKA1,2023_2024_441342,2023_2024_441342,,33371 SKA1,,,,
SKA2,2023_2024_946828,2023_2024_946828,,33861 SKA2,,,,
SKA1,2023_2024_931357,2023_2024_931357,,33322/3 SKA1,,,,
SKA1,2023_2024_971933,2023_2024_971933,,33301 SKA1,,,,
SKA2,2023_2024_931210,2023_2024_931210,,39588 SKA2,,,,
SKA2,2023_2024_444012,2023_2024_444012,,39562 SKA2,,,,
SKA3,2023_2024_944775,2023_2024_944775,,33452 SKA3,,,,
SKA3,2023_2024_944953,2023_2024_944953,,33466 SKA3,,,,
SKA3,2023_2024_945436,2023_2024_945436,,30730/1 SKA3,,,,
SKA3,2023_2024_946287,2023_2024_946287,,30710/1 SKA3,,,,
SKA2,2023_2024_441766,2023_2024_441766,,39572 SKA2,,,,
SKA2,2023_2024_945381,2023_2024_945381,,23855 SKA2,,,,
SKA2,2023_2024_441845,2023_2024_441845,,39560 SKA2,,,,
SKA2,2023_2024_1116570,2023_2024_1116570,,39505 SKA2,,,,
SKA2,2023_2024_943831,2023_2024_943831,,39562 SKA2,,,,
SKA1,2023_2024_930355,2023_2024_930355,,33371 SKA1,,,,
SKA1,2023_2024_930749,2023_2024_930749,,33340/1 SKA1,,,,
SKA3,2023_2024_946739,2023_2024_946739,,33462 SKA3,,,,
DUNAJEC,2023_2024_944855,2023_2024_944855,,33127 DUNAJEC,,,,
SKA1,2023_2024_930278,2023_2024_930278,,33220/1 SKA1,,,,
SKA3,2023_2024_945853,2023_2024_945853,,33472/3 SKA3,,,,
SKA1,2023_2024_930103,2023_2024_930103,,33328/9 SKA1,,,,
SKA1,2023_2024_444881,2023_2024_444881,,33362/3 SKA1,,,,
KML,2023_2024_963074,2023_2024_963074,,33582/3 KML,,,,
SKA1,2023_2024_441323,2023_2024_441323,,33256/7 SKA1,,,,
SKA2,2023_2024_945395,2023_2024_945395,,23855 SKA2,,,,
SKA1,2023_2024_931163,2023_2024_931163,,33226/7 SKA1,,,,
SKA2,2023_2024_943833,2023_2024_943833,,39562 SKA2,,,,
SKA3,2023_2024_944943,2023_2024_944943,,33404/5 SKA3,,,,
SKA2,2023_2024_1116845,2023_2024_1116845,,39517 SKA2,,,,
SKA2,2023_2024_1116808,2023_2024_1116808,,33806 SKA2,,,,
SKA2,2023_2024_441676,2023_2024_441676,,23841 SKA2,,,,
SKA2,2023_2024_1116467,2023_2024_1116467,,39574 SKA2,,,,
SKA2,2023_2024_1116748,2023_2024_1116748,,39554 SKA2,,,,
SKA3,2023_2024_946036,2023_2024_946036,,30754/5 SKA3,,,,
SKA1,2023_2024_441604,2023_2024_441604,,33214/5 SKA1,,,,
SKA2,2023_2024_1116663,2023_2024_1116663,,32576 SKA2,,,,
SKA1,2023_2024_941462,2023_2024_941462,,33314/5 SKA1,,,,
SKA1,2023_2024_930710,2023_2024_930710,,33324/5 SKA1,,,,
SKA1,2023_2024_441314,2023_2024_441314,,33336/7 SKA1,,,,
SKA3,2023_2024_945037,2023_2024_945037,,30772/3 SKA3,,,,
SKA3,2023_2024_945627,2023_2024_945627,,33472/3 SKA3,,,,
SKA3,2023_2024_945629,2023_2024_945629,,33472/3 SKA3,,,,
SKA1,2023_2024_930270,2023_2024_930270,,33320/1 SKA1,,,,
SKA1,2023_2024_930039,2023_2024_930039,,33301 SKA1,,,,
SKA2,2023_2024_448083,2023_2024_448083,,39552 SKA2,,,,
SKA1,2023_2024_444879,2023_2024_444879,,33254/5 SKA1,,,,
SKA3,2023_2024_946759,2023_2024_946759,,33462 SKA3,,,,
SKA1,2023_2024_930362,2023_2024_930362,,33266 SKA1,,,,
SKA1,2023_2024_930361,2023_2024_930361,,33266 SKA1,,,,
SKA1,2023_2024_930296,2023_2024_930296,,33328/9 SKA1,,,,
SKA2,2023_2024_441679,2023_2024_441679,,39503 SKA2,,,,
SKA1,2023_2024_930689,2023_2024_930689,,33262 SKA1,,,,
SKA1,2023_2024_444852,2023_2024_444852,,33303 SKA1,,,,
SKA2,2023_2024_441762,2023_2024_441762,,39517 SKA2,,,,
SKA3,2023_2024_946074,2023_2024_946074,,30754/5 SKA3,,,,
SKA2,2023_2024_943712,2023_2024_943712,,33861 SKA2,,,,
SKA2,2023_2024_1116674,2023_2024_1116674,,23871 SKA2,,,,
SKA1,2023_2024_930721,2023_2024_930721,,33224/5 SKA1,,,,
SKA1,2023_2024_930137,2023_2024_930137,,33352/3 SKA1,,,,
SKA3,2023_2024_945807,2023_2024_945807,,30766/7 SKA3,,,,
SKA2,2023_2024_1114906,2023_2024_1114906,,23841 SKA2,,,,
SKA1,2023_2024_971934,2023_2024_971934,,33371 SKA1,,,,
SKA1,2023_2024_930985,2023_2024_930985,,33226/7 SKA1,,,,
SKA1,2023_2024_441365,2023_2024_441365,,33232/3 SKA1,,,,
SKA3,2023_2024_946078,2023_2024_946078,,30754/5 SKA3,,,,
SKA3,2023_2024_944653,2023_2024_944653,,33468 SKA3,,,,
SKA2,2023_2024_931200,2023_2024_931200,,39533 SKA2,,,,
SKA3,2023_2024_946406,2023_2024_946406,,30780/1 SKA3,,,,
SKA1,2023_2024_931153,2023_2024_931153,,33218/9 SKA1,,,,
SKA3,2023_2024_946088,2023_2024_946088,,30762/3 SKA3,,,,
SKA3,2023_2024_945743,2023_2024_945743,,30708/9 SKA3,,,,
SKA2,2023_2024_1116800,2023_2024_1116800,,33806 SKA2,,,,
SKA1,2023_2024_941488,2023_2024_941488,,33222/3 SKA1,,,,
SKA3,2023_2024_1118565,2023_2024_1118565,,30772/3 SKA3,,,,
SKA2,2023_2024_978200,2023_2024_978200,,32834 SKA2,,,,
SKA2,2023_2024_460290,2023_2024_460290,,33861 SKA2,,,,
SKA2,2023_2024_1116224,2023_2024_1116224,,39511 SKA2,,,,
SKA2,2023_2024_448169,2023_2024_448169,,39519 SKA2,,,,
SKA3,2023_2024_946219,2023_2024_946219,,30754/5 SKA3,,,,
SKA2,2023_2024_1116805,2023_2024_1116805,,33806 SKA2,,,,
SKA3,2023_2024_946913,2023_2024_946913,,30788/9 SKA3,,,,
SKA2,2023_2024_1116679,2023_2024_1116679,,23871 SKA2,,,,
SKA2,2023_2024_444585,2023_2024_444585,,39501 SKA2,,,,
SKA2,2023_2024_943817,2023_2024_943817,,23849 SKA2,,,,
SKA1,2023_2024_931391,2023_2024_931391,,33230/1 SKA1,,,,
SKA1,2023_2024_441397,2023_2024_441397,,33210/1 SKA1,,,,
SKA3,2023_2024_943673,2023_2024_943673,,33462 SKA3,,,,
SKA3,2023_2024_445083,2023_2024_445083,,33474/5 SKA3,,,,
SKA2,2023_2024_1116822,2023_2024_1116822,,33857 SKA2,,,,
SKA3,2023_2024_944678,2023_2024_944678,,30716/7 SKA3,,,,
SKA2,2023_2024_1116113,2023_2024_1116113,,33802 SKA2,,,,
SKA1,2023_2024_930312,2023_2024_930312,,33344/5 SKA1,,,,
